,smiles
6642,CC(COCC1C(C(C(C(O1)OC2C(OC(C(C2OCC(C)O)OCC(C)O)OCC(C)O)COCC(C)O)OCC(C)O)OCC(C)O)OCC(C)O)O
6643,CCCCCCCCCCCCCC=CC(C(CO)NC(=O)OC1C(C(C(C(O1)CO)O)O)O)O
6644,CCCCCCCCCCCCCC=CC(C(COC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O)N)O
6645,CC(=NC1C(C(C(OC1OC2=CC=CC=C2[N+](=O)[O-])CO)O)O)[O-]
6646,CC(=O)NC1C(C(C(OC1(C2=CC=C(C=C2)[N+](=O)[O-])O)CO)O)O
6647,CC(=O)NC1C(C(C(OC1OC2=CC=CC=C2[N+](=O)[O-])CO)O)O
6648,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O
6649,CC1C(C(C(C(O1)C)OS(=O)(=O)O)O)O
6650,CC1C(C(C(C(O1)F)F)O)O
6651,CC1C(C(C(C(O1)OC2=CC3=C(C=C2)C(=CC(=O)O3)C)O)O)O
6652,CC1C(C(C(C(O1)OC2C(OC(C(C2OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)C)O)O)O)NC(=O)C)OC5C(C(OC(C5O)OC6C(OC(C(C6O)O)O)CO)CO)O)CO)O)O)O
6653,CC1C(C(C(C(O1)OC2=C(C=C(C=C2)[N+](=O)[O-])Cl)O)O)O
6654,CC1C(C(C(C(O1)OC2=CC=CC=C2)O)O)O
6655,CC1C(C(C(C(O1)F)O)O)O
6656,CC(=O)NC1C(C(C(OC1O)CO)O)OC
6657,C1C(C(C(C(O1)OC2COC(C(C2O)O)O)O)OC3C(C(C(O3)CO)O)O)O
6658,CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(O3)CO)O)O
6659,C(C1C(C(C(O1)OCC2C(C(C(O2)OCC3C(C(C(O3)OCC4C(C(C(O4)OCC5C(C(C(O5)OCC6C(C(C(O6)O)O)O)O)O)O)O)O)O)O)O)O)O)O
6660,C1=CC=C(C=C1)OC2C(C(C(O2)CO)O)O
6661,C1=CC(=CC=C1[N+](=O)[O-])OC2C(C(C(O2)C(CO)O)O)O
6662,C1C(C(C(C(O1)OC2=C(C=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O)O)O
6663,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3C(C(OC(C3O)P)CO)O)O)OC4C(C(C(C(O4)CO)O)OP)O)O)O)O)O)O
6664,C1C(C(OC(C1O)OC2C(C(OC(C2O)OC3C(COC(C3O)CO)O)CO)O)CO)O
6665,CC1=NC=C(C(=C1O)CO)COC2C(C(C(C(O2)CO)O)O)O
6666,C1=CC(=CC=C1N)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)O)O
6667,CC(=O)NC1C(C(C(OC1OC2=CC=C(C=C2)[N+](=O)[O-])CO)O)OC3C(C(C(C(O3)CO)O)O)O
6668,COCCOCCO
6669,C1=CC=C(C=C1)COCCO
6670,CC(=O)NC1C(C(C(OC1OCC(C(=O)O)N)CO)O)O
6671,C1=CC2(C1(C(C(O2)CO)O)O)N3C=NC4=C3N=CN=C4N
6672,C1=C(N=CN1C2C(C(C(O2)CO)O)O)CC(=O)O
6673,C1=CC(=CC(=C1)C(=O)[O-])C(=O)CCC2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O
6674,CCC(C1C(C(C(O1)N2C=NC3=C2NC=NC3=O)S)O)O
6675,C1=CC(=CC=C1C(=O)OCC2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O)S(=O)(=O)F.Cl
6676,CN1C=NC(=N)C2=C1N(C=N2)C3C(C(C(O3)CO)O)O
6677,CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O
6678,CN1C=[N+](C2=C1C(=O)NC(=O)N2)C3C(C(C(O3)CO)O)O
6679,CN1C=NC(=O)C2=C1N(C=N2)C3C(C(C(O3)CO)O)O
6680,CN1C2=C(C(=O)NC1=O)N=CN2C3C(C(C(O3)CO)O)O
6681,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O
6682,C(C(C(C(C=O)OP(=O)(O)O)O)O)O
6683,C1=CC(=CN=C1)CC#N
6684,CC(=O)C1=C[N+](=CC=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4NC=NC5=O)O)O)O)O
6685,C1C(C(OC1O)CO)O
6686,CC(C1C(C(C(O1)O)O)O)O
6687,C1=C2C(=NC=N2)N=CN1C3C(C(C(O3)CO)O)O
6688,CC(C)CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC1C(O1)(C)C)C)C
6689,C1=CC=C2C(=C1)N=C(S2)C3=NC4=C(S3)C=C(C=C4)OP(=O)(O)O
6690,CCCCCCCCCCCC1C(O1)C=CC=CC=CC(=O)O
6691,C=CCC1=CC=CC=C1
6692,CC1(C(O1)C2=CC=CC=C2)C3=CC=CC=C3
6693,C1C(O1)C2=CC=C(C=C2)Cl
6694,C1CCC2C(C1)O2
6695,CCCCCC=CCC1C(O1)C=CC(CC=CCCCC(=O)O)O
6696,COC1=CC2=C(C=C1)C=C(C=C2)C(C#N)OC(=O)CC3C(O3)C4=CC=CC=C4
6697,CCC1C(O1)COC(=O)OC(C#N)C2=CC3=C(C=C2)C=C(C=C3)OC
6698,COC1=CC2=C(C=C1)C=C(C=C2)C(C#N)OC(=O)OCC3C(O3)C4=CC=C(C=C4)[N+](=O)[O-]
6699,CC(=CCCC=C(C)CCC=C(C)CCC1C(O1)(C)C)CCC=C(C)CCC2C(O2)(C)C
6700,CCCCCC=CCC=CC=CC=CC1C(O1)CCCC(=O)OC
6701,CC1=CC=CC=C1OCC2CO2
6702,C1=CC(=CC=C1C2C(O2)COC(=O)OC3=CC=C(C=C3)[N+](=O)[O-])[N+](=O)[O-]
6703,CCCCCC1C(O1)C(C=CCC=CCC=CCCCC(=O)O)O
6704,CCCCCC=CCC=CC(C(CCCCCC(=O)O)O)O
6705,C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C42
6706,CC1(C(O1)COC(=O)OC(C#N)C2=CC3=C(C=C2)C=C(C=C3)OC)C
6707,C1=CC=C(C=C1)C2C(O2)COC(=O)OC3=CC=C(C=C3)[N+](=O)[O-]
6708,C1C(O1)COC2=CC=CC=C2
6709,CCCCCC1C(O1)CC=CCCCCCCCC(=O)O
6710,C1=CC=C(C=C1)C2C(O2)C3=CC=CC=C3
6711,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
6712,C1=C(O1)C=CC=CCCCCCCCCCCCCCC(=O)O
6713,CCCC1C(O1)COC(=O)OC(C#N)C2=CC3=C(C=C2)C=C(C=C3)OC
6714,C1=CC=C(C=C1)C2C(O2)C(C3=CC=C(C=C3)[N+](=O)[O-])OC(=O)OC(C4C(O4)C5=CC=CC=C5)C6=CC=C(C=C6)[N+](=O)[O-]
6715,C1=CC(=C2C(=C1)O2)CCCC3=C4C(=CC=C3)O4
6716,C1CO1
6717,CC1=CC=CC=C1C2CO2
6718,C(CCCC1C(O1)CC=CCCCCCO)CCCC(=O)O
6719,COC1=CC2=C(C=C1)C=C(C=C2)C(C#N)OC(=O)OCC3C(O3)C4=CC=CC=C4
6720,CC(C(=O)NC1=CC2=CC=CC=C2C=C1)N
6721,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(C)N
6722,CC(C)CC(C(=O)NC1=CC2=CC=CC=C2C=C1)N
6723,CC(C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])N
6724,CCC(C)C(C(=O)NC1=CC2=CC=CC=C2C=C1)N
6725,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(CCCN=C(N)N)N
6726,CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CCCN=C(N)N)N
6727,C1=CC=C2C=C(C=CC2=C1)NC(=O)C(CCCN=C(N)N)N
6728,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(CCSC)N
6729,CSCCC(C(=O)NC1=CC2=CC=CC=C2C=C1)N
6730,C(CC(C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)O)N)CN=C(N)N
6731,CC(C)C(C(=O)NC1=CC2=CC=CC=C2C=C1)N
6732,C1C2C(O2)C3=CC=CC=C31
6733,CC12CCC(=O)C=C1CCC3C2CCC4(C3CC5C4O5)C
6734,C1C(O1)COC2=CC=C(C=C2)Cl
6735,CC1=C2C3C(O3)C4=CC=CC=C4C2=C(C5=CC=CC=C15)C
6736,C1C(O1)Cl
6737,C1C(O1)CCl
6738,CC1CO1
6739,C1C(O1)CF
6740,CC12CCC3C(C1CC4C2O4)CCC5=C3C=CC(=C5)O
6741,CC1=C2CCC3=C2C(=CC4=C3C5C(O5)C6=CC=CC=C64)C=C1
6742,CCCCC1CO1
6743,C1=CC(=CC=C1C2C(O2)COCC3C(O3)C4=CC=C(C=C4)Cl)Cl
6744,C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N
6745,CC1(COC1)CN(C)CC2=CC=C(C=C2)OC
6746,C1C(O1)COC2=CC3=C(C=C2)C=CC(=O)O3
6747,C1[C](O1)CBr
6748,C=CC1CCC=CC1
6749,C1CC2C(O2)CC1C3CO3
6750,C1=CC2=C(C3=C(C=CC=N3)C4C2O4)N=C1
6751,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4C=CC6C5O6)C=C2
6752,COC1=CC2=C(C=C1)C=C(C=C2)C(C#N)OC(=O)OCC3CO3
6753,C1=CC2C(O2)C=C1
6754,CC1=C2C=CC3=C(C2=C(C4=CC=CC=C14)C)C=CC5C3O5
6755,CC(=C)C(=O)OCC1CO1
6756,C=CC1CO1
6757,C1C(O1)C(Cl)(Cl)Cl
6758,CC1(CO1)C2=CC=CC=C2
6759,CCC1CO1
6760,C1=C(NC=N1)CC(C(=O)NCC(=O)O)N
6761,CC(C)CC(C(=O)N)N
6762,CC(C)CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N
6763,C(C(C(=O)NCC(=O)O)N)SN=O
6764,C(C(C(=O)NCC(=O)O)N)O
6765,C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O
6766,C1=CC=C(C=C1)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N
6767,CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N
6768,C(CC(C(=O)O)NC(=O)CN)CN=C(N)N
6769,CSCCC(C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])N
6770,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N
6771,CC(C)CC(C(=O)O)NC(=O)C(CO)N
6772,CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CC3=CN=CN3)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC(=O)N)NC(=O)CN
6773,CC(C)C(C(=O)NCC(=O)O)N
6774,CC(C)CC(C(=O)O)NC(=O)CN
6775,C(CC(C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)O)N)CN=C(N)N
6776,CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N
6777,C(CC(C(=O)NCC(=O)NC(CC(=O)O)C(=O)O)N)CN=C(N)N
6778,C1=CC=C(C=C1)CC(C(=O)NCC(=O)O)N
6779,CC(C)CC(C(=O)NN)N
6780,CC(C)CC(C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])N
6781,CCC(C)C(C(=O)O)NC(=O)C(CCCN=C(N)N)N
6782,CC(C)CC(C(=O)NC(CO)C(=O)O)N
6783,CC(C)CC(C(=O)O)NC(=O)C1CCCN1
6784,CCC(C)C(C(=O)O)NC(=O)C(CC(C)C)N
6785,CCC(C)C(C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])N
6786,CC(C)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC(=O)O)N
6787,CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N
6788,CC(C)CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N
6789,CC(C)CC(C(=O)O)NC(=O)C(CCC(=O)N)N
6790,CC(C)CC(C(=O)NC(CS)C(=O)O)N
6791,CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(CC2=CN=CN2)N
6792,CC(C)CC(C(=O)NCC(=O)O)N
6793,CSCCC(C(=O)O)NC(=O)CN
6794,CC(C)CC(C(=O)O)NC(=O)OC(C)(C)C
6795,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN
6796,CC(C)CC(C(=O)O)NC(=O)C(CC(=O)O)N
6797,CC(C)CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)N
6798,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CN=CN4)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N
6799,C1=CC(=CC=C1CC(C(=O)O)NC(=O)C(CC(=O)O)N)O
6800,C(CC(C(=O)NCC(=O)NCC(=O)O)N)CN=C(N)N
6801,C1=CC(=CC=C1CC(C(=O)NCC(=O)O)N)O
6802,C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)O
6803,CC(C)C(C(=O)O)NC(=O)CN
6804,CC(C)C(C(=O)O)NC(=O)C(CCCN=C(N)N)N
6805,CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N
6806,C(CC(=O)O)C(C(=O)NC(CC(=O)O)C(=O)O)N
6807,CC(C)CC(C(=O)O)NC(=O)C(CC(=O)N)N
6808,C(CC(C(=O)O)NC(=O)C(CCC(=O)N)N)CN=C(N)N
6809,CCC(C)C(C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=CC=C4)NC(=O)CNC(=O)CNC(=O)C(CC5=CC=C(C=C5)O)N
6810,CC(C)C(C(=O)O)NC(=O)C(CCSC)N
6811,CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)N
6812,CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N
6813,C(CCN)CC(C(=O)NC(CCCCN)C(=O)O)N
6814,CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CCSC)NC=O
6815,CSCCC(C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O)N
6816,CC(C(C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)O)N)O
6817,C1=CC=C2C=C(C=CC2=C1)NC(=O)C(CCCCN)N
6818,CC(C)CC(C(=O)NC(CC(=O)N)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)N2CCCC2C(=O)N3CCCC3C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)NC(CO)C(=O)N5CCCC5C(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(CC(=O)O)NC(=O)C(CC7=CNC8=CC=CC=C87)NC(=O)C(CCSC)NC(=O)C
6819,CCC(C)C(C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CC(C)C)C(=O)O)N
6820,CCCCCC(C(CC=O)SCC(C(=O)NCC(=O)[O-])[NH3+])O
6821,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC6=CC=CC=C6)O
6822,CC(C)CC(C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)N2CCCC2C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(C(C)O)C(=O)O)N
6823,CSCCC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)N
6824,CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)N
6825,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)O)N
6826,C(CCN)CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N
6827,CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N
6828,C1=CC=C(C=C1)CC(C(=O)NC(CCCCN)C(=O)O)N
6829,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O)N
6830,CCC(C)C(C(=O)O)NC(=O)C(CC(=O)O)N
6831,C1CC(NC1)C(=O)NC(CC(=O)O)C(=O)O
6832,C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)O
6833,C1CC(NC1)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-]
6834,C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)O
6835,C1CC(NC1)C(=O)NCC(=O)O
6836,C1CC(NC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O
6837,CC(C(=O)O)NC(=O)C1CCCN1
6838,C1=CC=C(C=C1)C(=O)NCC(=O)NC(CCCCN)C(=O)O
6839,C1CC(NC1)C(=O)NC(CC2=CC=CC=C2)C(=O)N
6840,C1C(CNC1C(=O)NCC(=O)O)O
6841,CC(C)CC(C(=O)NCC(=O)O)NC(=O)C1CCCN1
6842,C1CC(NC1)C(=O)NC(CCCCN)C(=O)O
6843,CC(C(=O)N1CCCC1C(=O)O)N
6844,C1CC(NC1)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O
6845,CC(=O)O.C1CC(NC1)C(=O)NC(CC2=CC=CC=C2)C(=O)NCC(=O)NC(CCCCN)C(=O)O
6846,CC(C(C(=O)NC(C)C(=O)O)N)O
6847,CSCCC(C(=O)O)NC(=O)C(CCC(=O)N)N
6848,CSCCC(C(=O)NC(CCSC)C(=O)O)N
6849,CSCCC(C(=O)NC(CO)C(=O)O)N
6850,CC(C(=O)O)NC(=O)C(CCSC)N
6851,CC(C(=O)O)NC(=O)C(CO)N
6852,CCC(C)C(C(=O)O)NC(=O)C(CCSC)N
6853,CC(C(C(=O)O)NC(=O)C(CCSC)N)O
6854,CSCCC(C(=O)O)NC(=O)C1CCCN1
6855,CCC(C)C(C(=O)NC(C)C(=O)O)N
6856,CC(C(=O)NC(CO)C(=O)O)N
6857,C1CC(NC1)C(=O)N2CCCC2C(=O)O
6858,C1=C(NC=N1)CC(C(=O)O)NC(=O)CN
6859,CC(C)C(C(=O)O)NC(=O)C1CCCN1
6860,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCCN
6861,CC(C(=O)NC(=O)C1CCCN1C2=CC=C(C=C2)[N+](=O)[O-])N
6862,C1CC(NC1)C(=O)NC(CCC(=O)O)C(=O)O
6863,CCC(C)C(C(=O)O)NC(=O)C1CCCN1
6864,CCC(C)C(C(=O)O)NC(=O)CN
6865,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CO)N
6866,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN
6867,CSCCC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N
6868,C1CC(NC1)C(=O)NC(CO)C(=O)O
6869,CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N
6870,C1=C(NC=N1)CC(C(=O)NCC(=O)O)NC(=O)CN
6871,CC(C(=O)O)NC(=O)CCN
6872,CN1C=NC=C1CC(C(=O)O)NC(=O)CCN
6873,CC(C(=O)N)N
6874,C(CN)C(=O)NCC(=O)O
6875,C1=C(NC=N1)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)CN
6876,C(CN)C(=O)N
6877,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCN
6878,C1=C(NC=N1)CC(C(=O)O)NC(=O)C(CO)N
6879,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)N
6880,CCC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)CNC(=O)CNC(=O)C(CC3=CC=C(C=C3)O)N
6881,CC(C)CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)N)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C3CCC(=O)N3
6882,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)N
6883,CC(C)CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)N)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N3CCCC3C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)NC(=O)C5CCC(=O)N5
6884,CC(C)CC(C(=O)NC(CO)C(=O)NC(CC1=CN=CN1)C(=O)NC(CCCCN)C(=O)NCC(=O)N2CCCC2C(=O)NC(CCSC)C(=O)N3CCCC3C(=O)NC(CC4=CC=CC=C4)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C5CCCN5C(=O)C(CCCN=C(N)N)NC(=O)C(CCC(=O)N)N
6885,CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC3=CC=C(C=C3)O)N
6886,CCC(C)C(C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C4CCCN4C(=O)C(CCCNC(=N)N)NC(=O)C5CCCN5C(=O)C(CC6=CC=CC=C6)N
6887,CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=C(C=C4)O)N
6888,CC(C)CC(C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)O)C(=O)NCC(=O)N2CCCC2C(=O)NCC(=O)NC(C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)N6CCCC6C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC7=CNC=N7)C(=O)NC(CCCCN)C(=O)NCC(=O)N8CCCC8C(=O)NC(CCSC)C(=O)N9CCCC9C(=O)NC(CC1=CC=CC=C1)C(=O)O)N
6889,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)CNC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)OCC3=CC=CC=C3
6890,C1=CC(=C(C=C1F)C(F)(F)F)N
6891,C(C(C(=O)NC(CS)C(=O)O)N)S
6892,CONC(=O)CC(C(=O)O)N
6893,C(C(C(=O)O)NC(=O)CN)C(=O)N
6894,C(C(C(=O)O)N)C(=O)NO
6895,C(CC(=O)O)C(=O)N
6896,C(CC(=O)N)C(C(=O)O)NC(=O)C(CC(=O)N)N
6897,CC(C)(C)NC(=O)C1C[NH2+]CCN1
6898,C1CC(NC1)C(=O)N
6899,C1CCNC(C1)C(=O)N
6900,C1CNC(CN1)C(=O)N
6901,CCC(C)C(C(=O)N)N
6902,C1CC([NH2+]C1)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-]
6903,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N
6904,C(C(C(=O)N)N)O.Cl
6905,CCCCCCCC(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O
6906,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O
6907,C1=CC=C(C=C1)CC(=O)NC2=CC=CC=C2
6908,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
6909,C1=CC=C(C=C1)CC(=O)NC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O
